message_id,conversation_id,message,message_number
37563,wamid.HBgNNTIxNTUyMTcxNjAxMhUCABIYIEU0MTlFQzJDRTFB,Gracias por comunicarte con Dr Cuellar. ¿Cómo podemos ayudarte?,1
37564,wamid.HBgNNTIxMzMzOTU1NDczMRUCABIYFDJGQkM0OUI4NkRF,"Gracias por escribirnos! Si necesitas agendar una cita con gusto estamos a tus o´rdenes en: 

??*Núcleo Médico Hospital Joya Guadalajara* (Av. Ignacio L. Vallarta 1370 Int 1, Col. Americana, 44160, Guadalajara : Tel 3320202392, o por WhatsApp 3",1
37565,wamid.HBgNNTIxNjg2MTE5NDUyOBUCABIYFDJGRjFFQTA0QkIz,"Gracias por comunicarte con Dra Vanessa Salcido Reyna. Por favor, haznos saber cómo podemos ayudarte. Agenda tu cita al 686 104 4572",1
37566,wamid.HBgNNTIxOTk4MTI1OTQ1OBUCABIYFDJGNzMxM0JGQ0U0,"??Gracias por comunicarte con Dr Orlando Cimé Cardiólogo.
Es posible que no responda a la brevedad por estar en consulta, sin embargo se puede comunicar al ??998 149 6899 y mi asistente con gusto le ayudará.??",1
37567,wamid.HBgNNTIxNjY4MTM4MDM5MRUCABIYFDNBMURBRUM1N0JF,Hola,1
37568,wamid.HBgNNTIxNTU2MDg2NjI5NxUCABIYIEI2MTYxQzVGODYy,Gracias por comunicarte con ChektAhora. ¿Cómo podemos ayudarte?,1
37569,wamid.HBgNNTIxNjU2MjE1OTU2MBUCABIYFDJGNEUwRUQzRTM5,"Muchas gracias por contactar a la Dra. Melissa Flores, para información sobre consultas, recetas y pagos, favor de comunicarse al 656-623-79-82 en el horario de 10:00-20:00 hrs de L-V.",1
37570,wamid.HBgNNTIxNDQ5MTY4NTg3MxUCABIYIDExQjc5MEU1MjI3,"Esta es una contestación automática para brindar una mejor atención. 

Gracias por comunicarte con Dr Ricardo González.???????
???????????? ?? ????????????????????´?? comunicarse al 4499796928.
???????????? ?????? ???????????????? en el sigui",1
37571,wamid.HBgNNTIxNDQ5MTY4NTg3MxUCABIYIDA5RDQwOTMyNzQ2,"Este es un mensaje automático del Dr Ricardo González. ???????
En este momento no podemos responder.
???????????? ?? ?????????????????????? comunicarse al 4499796928
??????? ?????????? ?????? ???????????????? en el siguiente enlace. 
https://",1
37572,wamid.HBgNNTIxODcxMjYwMDA0ORUCABIYFDNBODU4Nzc0OUQx,????,1
37573,wamid.HBgNNTIxOTcxMjY0MTU4MRUCABIYIDdFRUYwMDFGMzg5,Ok enterada,1
37574,wamid.HBgNNTIxODY3MTI5MDkwNRUCABIYFDNBM0Q1OEU1RDAz,"Gracias por tu mensaje. En este momento no estamos disponibles, pero te responderemos a la brevedad.",1
37575,wamid.HBgNNTIxODY3MTI5MDkwNRUCABIYFDNBMUJCNTVDRjIx,"Gracias por comunicarte con Consultorio Dra Brenda. Por favor, haznos saber cómo podemos ayudarte.",1
37576,wamid.HBgNNTIxNDQzMjM3Nzk2MhUCABIYIDk3MDUxQzdFQkRE,Gracias,1
37577,wamid.HBgNNTIxNTUyMDU5MjI0NxUCABIYIDFDOTQwNkFGMjVF,Ok buen día,1
37586,wamid.HBgNNTIxMzMxMTUxNjA5MhUCABIYIDdDN0NCRDZERTg5,Gracias,1
37587,wamid.HBgNNTIxNzc3MzA1MDkxNBUCABIYIEE5Q0Q2NTU2MUZD,Gracias,1
37588,wamid.HBgNNTIxNDc2MTI1ODE3NBUCABIYIDNEQUU2NEJDM0Mx,Enterada,1
37647,wamid.HBgNNTIxNjE0MTc3MjczOBUCABIYFDNBMjU1NkNENEVC,"Gracias por contactarnos, para información sobre consultas, cancelaciones, agendar o reagendar cita por favor comuníquese con mi asistente  al tel. del consultorio 614 439 8620 el cual seguirá en funcionamiento de 9:30am-2:30pm y de 4:30pm-6:30pm",1
37648,wamid.HBgNNTIxNTU4NTM0OTI0NRUCABIYFDJGRTAxNUI4OTRE,"Gracias por contactar a la Dra. Ale Prian Pediatra. 

¿En qué te puedo ayudar?

En horarios de consulta tardo en contestar. 

Si buscas informes de citas, talleres y consultas prenatales llama al 
5536732029 ?? 

En caso de urgencia ?? l",1
37649,wamid.HBgNNTIxOTYyMTcwMzM0NxUCABIYFDJGQTYzQTNENUFE,"Gracias por comunicarte con el Dr. Sam Aguilar. Por favor, hazme saber cómo puedo ayudarte.",1
37650,wamid.HBgNNTIxNTU4NTM0OTI0NRUCABIYFDJGQzk4NjQ1MUYx,"¡Hola! Estoy fuera del consultorio hasta nuevo aviso por maternidad. 

CITAS *marcar* 55 1313 7017

URGENCIAS 55 7516 6997

Trámites y cartas u otro tema 
Santa Fe 5536732029
Lomas Virreyes 5571796704

*esto es un mensaje automático, sé",1
37651,wamid.HBgNNTIxOTg0ODAxODE1MhUCABIYIDQ4NTc5RTgxQUI3,"Gracias por comunicarse con Médica Playa; Especialidades Médicas.

- Si usted desea agendar una cita, que no sean las áreas abajo mencionadas, favor de proporcionar el nombre del médico o especialidad.

- Si desea contactar algunas de las sig",1
37652,wamid.HBgNNTIxMzMzNjc2Njk2MRUCABIYFDJGOTJCRTQyRTk1,Mensaje automático ?????? .Gracias por comunicarte con el Dr Alejandro Macario Reynoso . Lo más pronto posible atenderé su mensaje .?? Para citas marca al 33 1656 9128 o envía mensaje al 33 1876 2205 ?? En caso de Urgencia marcar a este número 33,1
37653,wamid.HBgNNTIxNDgxMTQ3MDg0ORUCABIYIEVEODVEM0ZFM0M5,Gracias por comunicarte con Consultorio Dra Lorena R. ¿Cómo podemos ayudarte?,1
37654,wamid.HBgNNTIxNDgxMTQ3MDg0ORUCABIYIDA2NUNENkEwNjMx,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.

Te recordamos nuestros horarios de atención: 
Lunes a viernes 09:00 a 17:00 hrs.
Sábados 09:00 a 13:00 hrs.",1
37655,wamid.HBgNNTIxMzMzNjY3Mjk3NxUCABIYFDNBMjIwQkEwRERF,"Gracias por comunicarte con el Dr. Pedro Galindo. Por favor, hazme saber cómo puedo ayudarte.
Nombre y apellidos completos
Fecha última de consulta o foto de receta.
Motivo de mensaje,dudas o aclaraciones 
Síntomas principales , tiempo de evo",1
37656,wamid.HBgNNTIxNjg2NTQ5MjcxOBUCABIYIDZENTkyRTk2MzZD,"Gracias por comunicarte al consultorio del Dr. Ramiro Gámez, en un momento lo atenderemos ???????",1
37657,wamid.HBgNNTIxNjg2NTQ5MjcxOBUCABIYIDBBRDkxNzg3NkZE,"Gracias por comunicarte al consultorio del Dr. Ramiro Gámez Endocrinólogo???????

Horarios de atención:

-Lunes a Viernes: 09:00 -12:00hrs y 15:00 - 20:00hrs 

-Sábados: 09:00 - 12:00hrs

-Domingos y días festivos: Cerrado

-Atención pr",1
37658,wamid.HBgNNTIxNTYxNTU0NjU4NRUCABIYIDcwN0U2NERBODE2,"Gracias por comunicarte con el Nutriólogo clínico David Jiménez

¿Cómo puedo ayudarte?

Regálame tu nombre y en breve responderé a todas tus dudas.",1
37659,wamid.HBgNNTIxNTUyOTcxNjA3MRUCABIYIDBDRjI5ODQ2MDY3,"Gracias por comunicarte con Dr Raymundo Tecomulapa. ¿Cómo podemos ayudarte?

¿Necesitas agendar una cita?
https://www.doctoralia.com.mx/raymundo-tecomulapa-m/pediatra/azcapotzalco",1
37660,wamid.HBgNNTIxNTUyOTcxNjA3MRUCABIYIDUyQUI0NjcxNzY1,"Los horarios de Consulta Pediátrica son de Lunes a Sábado de 11:00 am a 19:00 hrs previa cita al 5529716071.??"" Toda consulta causa honorarios , favor de realizar su transferencia ??""",1
37661,wamid.HBgNNTIxNTU3MzY4NDQwMhUCABIYIEU2RkUzOThGRUEx,"Hola,  soy el Dr. Néstor Isaac Godoy Meléndez, recuerda que tu salud es lo más importante si presentas síntomas que ameriten una valoración en urgencias no dudes en acudir a tu hospital más cercano 
Si deseas agendar cita hazlo a través de este",1
37662,wamid.HBgNNTIxNTU0OTg1ODM5MRUCABIYFDJGMzkyODFGRkFE,"Gracias por comunicarse al consultorio de la Dra. Monserrat González. 
Le recordamos los horarios para consulta médica: 
Lunes a Viernes a partir de las 7 pm.
Sábados y Domingos Sujeto a disponibilidad. 
Para agendar una consulta, espere un m",1
37663,wamid.HBgNNTIxNTU0OTg1ODM5MRUCABIYFDJGQzVFRTZCRTZF,"Gracias por comunicarse al consultorio de la Dra. Monserrat González. 
Nos comunicaremos con usted en un momento.",1
37664,wamid.HBgNNTIxMjcyNzIzMTUwMxUCABIYIEUyQjUzNDFGMDA4,Gracias por comunicarte con Dr Zacarias Salazar Cesar A.. ¿Cómo podemos ayudarte?,1
37665,wamid.HBgNNTIxMjIyNDUyMzc1NhUCABIYIEE4QzE4NUY3NkM2,"Gracias por comunicarte con Dr Salomón Bautista Pediatra. ¿Cómo podemos ayudarte?

Si desea agendar consulta o solicitar información informes por favor comunicarse  al
2491833310.

El ?? horario de consulta es de 10.30 a 2.30 pm, de lunes a",1
37666,wamid.HBgNNTIxMjIyNDUyMzc1NhUCABIYIEY3Rjg2QjFBNzY3,"Gracias por tu mensaje!!!. En este momento no podemos responder.

Si es una pregunta relacionada a su tratamiento por favor envíe foto de su receta  y su pregunta por favor. 
En cuanto tenga oportunidad contestaré su pregunta.

El ?? horario",1
37667,wamid.HBgNNTIxODY3MjExMDMzORUCABIYFDNBNUE5OTI1QzZC,"Gracias por comunicarte con Dr. Oscar Ortiz López. Si desea una consulta, o para mas informes, favor de comunicarse al 867-741-43-11 en horario de 9:30-14 hrs y de 16-20 hrs, para que le agenden su cita.",1
37668,wamid.HBgNNTIxNjUzODQ5NTUxMxUCABIYIDMwRDQyMzkxMDFE,"Gracias por su mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37669,wamid.HBgNNTIxNjUzODQ5NTUxMxUCABIYIEY1MTdCMzEyQzU5,"Gracias por comunicarte con Dr. Oscar García Galván. PEDIATRA.

Si requiere cita para favor de llamar consultorio 653-534-3719. A partir de las 9 am. De lunes a sábado. 
Gracias",1
37670,wamid.HBgNNTIxOTk4MjkzNjkwMBUCABIYFDJGRDVERUM1NkM2,Thank you for contacting Dr Pedro Castillo Machado Traumatología  Deportiva! Please let us know how we can help you.,1
37671,wamid.HBgNNTIxNTU3NTQyNjA3MBUCABIYIDVFRjQzMTVCMjQ0,"¡Oh, no se encontró a alguien en línea! ??

No te preocupes, en un momento un humano te atenderá. ??",1
37672,wamid.HBgNNTIxNDQzMTg4MDA3NxUCABIYIDc2QTc0NTgyQzU1,Gracias!! Buen día..,1
37673,wamid.HBgNNTIxNTU4MzY3OTAyMRUCABIYIDZDRjEwMjcwRDBC,"Dra Maldonado ???????
WhatsApp ?? para citas ±52 5610462335

??Star Medica lomas verdes (martes y viernes en la tarde y sábado en la mañana)
??Hospital Español (jueves)
??Insurgentes Sur 1160 Milkiin (lunes)


* FACTURAS mandar datos a fa",1
37674,wamid.HBgNNTIxODcxNzI3MzQxNRUCABIYIDZGNjQzNEZDQzg3,"Buen día, ok",1
37681,wamid.HBgNNTIxNDQyODUwMDYwNxUCABIYIDkyMjE3MUEwQjUz,????,1
37682,wamid.HBgNNTIxNTU3ODE0NDU5ORUCABIYIDZFNUM1NTlEMEYw,Buenos días,1
37684,wamid.HBgNNTIxNDQ5NDE1ODQ0MhUCABIYIEZGMTI2OTg0MkYz,??,1
37685,wamid.HBgNNTIxMzMzNDQwMjg3MhUCABIYIDdEQkU5NEJBMzg3,Muchas gracias por la Atención. Excelente día,1
37686,wamid.HBgNNTIxMzMzNjc3NzAyNhUCABIYIEY2RDgwMEIyNTg1,Gracias,1
37687,wamid.HBgNNTIxMzMxMjI4NDg2MBUCABIYIDA3MzBENjkyMzFB,Gracias por la información bonito día,1
37689,wamid.HBgNNTIxNzQ0MjQwODcyORUCABIYIEE2NTNBQkNGNzQ5,Gracias!,1
37696,wamid.HBgNNTIxNTUxMDY2NzMxMxUCABIYIDlGMDhERUEzREFC,Muchas gravias.,1
37698,wamid.HBgNNTIxODExNjYwNzE4NBUCABIYIEE1MEYzNjVFMEM5,Gracias,1
37953,wamid.HBgNNTIxOTUxMjI2OTIxMxUCABIYFDJGRjRBM0IwQTU3,"Gracias por comunicarte con los servicio médicos de Neurologia y Neurocirugia Dr Edmundo Gonzalez. Por favor, haznos saber cómo podemos ayudarte. Citas 9511329159 y 9511328110; Urgencias 9512269213 Hospital San LucasBelisario Domínguez Número 202",1
37954,wamid.HBgNNTIxNDI3MjkwOTEzNhUCABIYFDJGRjY3OUJFMTU5,"Gracias por comunicarte con Pediatra Humberto Balderas.- Para agendar cita entra a https://www.doctoralia.com.mx/humberto-balderas-gaytan/pediatra/san-juan-del-rio-
O llama al 4272748828.

Si tienes una pregunta házmelo saber, En un momento te",1
37955,wamid.HBgNNTIxMzMzODA4MjY5NhUCABIYFDJGM0I4MThCMzQ0,"Gracias por contactar con el  DR. BALTAZAR SERVIN !Por favor escriba cómo le podemos servir.  
“Este es un mensaje automático. Al no poder contestar en este momento “",1
37956,wamid.HBgNNTIxNTYyNTI1NTg1MxUCABIYIEIzNEFFRTY5QkQ0,"Gracias por comunicarte conmigo. En este momento no puedo responderte, pero lo haré lo antes posible. ??",1
37957,wamid.HBgNNTIxOTk5NzM4NjgzNRUCABIYIDM3MDI4QjFFOTJB,"Gracias por tu mensaje en este momento no puedo responder.
Si necesitas una cita, por favor llama para agendar al  9997 38 68 35 o marca nuevamente en un momento. ??
Gracias",1
37958,wamid.HBgNNTIxNTU0NTg5MTUzORUCABIYIEEyMUEyRUUzREY3,"Buen día. Gracias por comunicarte con Dra. Bianca ???????, en un momento te atiendo",1
37959,wamid.HBgNNTIxNTU1MTgwMTU1NBUCABIYIERBNUZFMzcyNkE4,Gracias por comunicarse ¿Cómo puedo ayudarle?,1
37960,wamid.HBgNNTIxNTU1MTgwMTU1NBUCABIYIEIzRDdCOTM3QjVE,"En el momento no me es posible contestarle,  durante el transcurso del día me comunicare con usted vía WhatsApp",1
37961,wamid.HBgNNTIxOTk5MzYyODkxMRUCABIYIDZBNDA3REIxQzg5,Gracias por comunicarte con Publicidad Creativa!!!. ¿Cómo podemos ayudarte?,1
37962,wamid.HBgNNTIxNzIyNTcyMzE2NRUCABIYIENFMTIzQ0NEMkIx,Gracias por comunicarte con E M E. ¿Cómo podemos ayudarte?,1
37963,wamid.HBgNNTIxOTk5MzYyODkxMRUCABIYIEFDQzdFOTQ1NzVC,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37964,wamid.HBgNNTIxNzIyNTcyMzE2NRUCABIYIDgzMjFGM0ZEN0RD,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37965,wamid.HBgNNTIxNTYyNDM2ODExNBUCABIYIEU4Q0RCODc3Qzk2,"Hola, gracias por comunicarte.

Actualmente no estoy disponible para responder de inmediato, pero me pondré en contacto contigo tan pronto como sea posible.
---------------------------------------------------
Si deseas agendar una *cita de pr",1
37966,wamid.HBgNNTIxOTYyMTA1MjQ3ORUCABIYIDVDNjYyODg1OTIx,Ok,1
37967,wamid.HBgNNTIxNTYyNDM2ODExNBUCABIYIDc4RDdFNzFGN0Qx,"Hola, gracias por comunicarte.

Actualmente no estoy disponible para responder de inmediato, pero me pondré en contacto contigo tan pronto como sea posible.",1
37968,wamid.HBgNNTIxNTUxNDE1NjA3NRUCABIYIENCMURDMTBDMTQ5,"*Respuesta automática*
buen día favor de comunicarse  de 9.30 a 11.30 am de 2.00 a 3.00 pm y de 9.00 a 10.30 pm  a mi celular .gracias  no respondo WhatsApp",1
37969,wamid.HBgNNTIxOTUxMzA4ODU1OBUCABIYIEE4NzM2ODc3Nzg3,Gracias por comunicarte con la Dra Guadalupe Gómez Ochoa.  ¿Cómo podemos ayudarte? En breve nos comunicamos con usted.,1
37970,wamid.HBgNNTIxNTU0NDQyNTY1NBUCABIYFDJGNDRGQTBCNDA3,"Gracias por ponerte en contacto conmigo vía WhatsApp. Me comunicare contigo en breve. Mientras tanto, puedes conocer mi perfil médico y revisar los horarios disponibles para agendar cita: https://www.doctoralia.com.mx/z/V9gHK3 ?? es fácil y segur",1
37971,wamid.HBgNNTIxMzIyMjczODYwNRUCABIYIEVEOERBQ0JENTI0,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37972,wamid.HBgNNTIxMzIyMjczODYwNRUCABIYIDVCNzkyQjMyMzhC,Gracias por comunicarte con Dra Cynthia Arreola Geriatra. ¿Cómo podemos ayudarte?,1
37973,wamid.HBgNNTIxNTU0MTMwMDA3NBUCABIYIDRDQzY3QTJDQTM3,Gracias por comunicarte con DRA.MIGUEL. ¿Cómo podemos ayudarte?,1
37974,wamid.HBgNNTIxNTU0MTMwMDA3NBUCABIYIDM1ODNCMzBCQTlD,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37975,wamid.HBgNNTIxMzMxNzU5NzQzNBUCABIYFDJGNzZDMkY2RjI4,"Gracias por tu mensaje.
Citas al 3338170850 en el horario de recepción / Lunes a viernes 10am - 2pm y 4-8pm, sábado 10am - 2pm. 
Dra. Evelyn Arias Endocrinología",1
37976,wamid.HBgNNTIxMzMxNzU5NzQzNBUCABIYFDJGMjUxNzVGQzI0,"Gracias por tu mensaje, en este momento no estamos disponibles (lunes a viernes de 10am a 8pm, sábado de 10am a 2pm).
Citas al 3338170850 en el horario de recepción / Lunes a viernes 10am - 2pm y 4-8pm, sábado 10am - 2pm. 
Dra. Evelyn Arias End",1
37977,wamid.HBgNNTIxMjI5Mjc4NzMwMRUCABIYFDJGMzFERUQyMEMy,"Gracias por comunicarse conmigo. Por favor, deje su nombre y dígame en qué puedo ayudarle. Con gusto contestaré de inmediato en cuanto vea su mensaje!",1
37978,wamid.HBgNNTIxOTM4MTAyNzgxMxUCABIYFDJGRDJGMEYzQUJB,Gracias por tu mensaje. Dinos en qué podemos servirte. En cuanto estemos disponibles nos comunicaremos contigo.,1
37979,wamid.HBgNNTIxODEzNDA2MjI4MRUCABIYIDIzREMzQTQ3OUQw,Pronto te atenderemos,1
37980,wamid.HBgNNTIxNjYyODQ3Nzk1ORUCABIYIDM2OTVGQUE1N0I1,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37981,wamid.HBgNNTIxNTUzOTU0NTUwOBUCABIYIEVDMDQzNjM5Q0Uz,Gracias por comunicarte con Dra. Olivia Pech. ¿Cómo podemos ayudarte?,1
37982,wamid.HBgNNTIxODEzNDA2MjI4MRUCABIYIEJCRjg1N0JDRDhG,Gracias por comunicarte con Dra. Mariana Morales PSIQUIATRA. ¿Cómo podemos ayudarte?,1
37983,wamid.HBgNNTIxNTUzOTU0NTUwOBUCABIYIEI2NzBFNUZEMUFE,"Esta escribiendo al teléfono de la Dra. Pech ???????En este momento no le puedo responder, pero lo haré lo antes posible. Gracias por su comprensión.",1
37984,wamid.HBgNNTIxODExNDkyNDk0MBUCABIYIDc0QTI0QkExQkJD,"Hola, soy Belén, asistente de Eyeklinik.

Gracias por contactarnos. De momento no estoy en la clínica.

Si tienes alguna duda puedes dejarla y te contesto tan pronto como me sea posible.

 

Hi, I´m Belén, assistant at Eyeklinik.

Thank",1
37985,wamid.HBgNNTIxNTU2MjU2MDY3MRUCABIYIDc2RDRFQjE4Q0JB,Gracias,1
37986,wamid.HBgNNTIxNTUzMTk4MjkyOBUCABIYIDdCMDUwNENFOTJE,Gracias por comunicarte con Dr Pabel Mejia Toiber Traumatologo Ortopedista  ¿Cómo puedo ayudarte?,1
37987,wamid.HBgNNTIxNTUzMTk4MjkyOBUCABIYIDZEMkI4NDdDQTFC,"Gracias por tu mensaje. En este momento no podemos responder, porque me encuentro en cirugía. o dando consulta, a la brevedad me pongo en contacto contigo.",1
37988,wamid.HBgNNTIxMjIyMzQ1Mjc4MBUCABIYFDJGOENDMjY2QkUz,"Gracias por comunicarte.
Por favor, haznos saber cómo podemos ayudarte.",1
37989,wamid.HBgNNTIxMjIyMzQ1Mjc4MBUCABIYFDJGQTMzRTQxMDc1,"Gracias por tu mensaje. En este momento no estamos disponibles, pero te responderemos tan pronto regresemos.",1
37990,wamid.HBgNNTIxOTYxMTQ5MDE0ORUCABIYFDJGQTI5M0ZBNzVE,"Gracias por comunicarte conmigo (Dr. Israel Didier Cruz Anleu). Por favor, hazme saber cómo puedo ayudarte. En la manera de lo posible o en base a mis posibilidades responderé lo más pronto posible tu mensaje. Si gusta alguna cita le agradecería",1
37991,wamid.HBgNNTIxNTUyMDgyNzk3NhUCABIYIDJFNkFBRTAxOTY2,"¡Hola!

Gracias por contactarme.??",1
37992,wamid.HBgNNTIxMjI5OTExMjk1ORUCABIYIDcyOEI5NjYxQTkx,"¡Hola! Ahora estoy en la consulta. Por el momento no me es posible contestar.

Deja tu mensaje, me pondré en contacto en cuanto me sea posible.

Si deseas agendar cita, puedes pedir cita a través de mi calendario online: https://www.doctorali",1
37993,wamid.HBgNNTIxMjI5OTExMjk1ORUCABIYIDVDMkI1RUQwNDky,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
37994,wamid.HBgNNTIxODExMTc2NDY0MRUCABIYFDNBMzM5NTM2RTdF,"¡Hola! Este es el número de la Dra. Castillo. Si deseas *informes* o una *cita* favor de marcar al 81 8888 06 50 al 52 ??  *WhatsApp para citas* 812 943 8449 ?? Si tienes una duda o estudios pendientes, favor de enviarlos a carocastilloo@gmail.co",1
37995,wamid.HBgNNTIxNTU0OTQwODE1OBUCABIYIDVGOUE1NTZFNjgx,Hola,1
37996,wamid.HBgNNTIxNTU1MTA3ODczNRUCABIYFDJGQzJCRTQ1OTE2,"Gracias por tu mensaje. En este momento no estamos disponibles, pero te responderemos tan pronto regresemos.",1
37997,wamid.HBgNNTIxNzEyMTAyMTk3MBUCABIYIEVGMkZDMjBGNTcy,"????Gracias por tu mensaje. En este momento no podemos responder. Si deseas CONSULTA  por favor escríbeme TU
NOMBRE y te devolveré mensaje en breve con los horarios disponibles para agenda la cita.????",1
37998,wamid.HBgNNTIxOTUxMjIzMDIyOBUCABIYFDNBNDQ3ODAzOTgz,"??Gracias por comunicarte con 
??Médica Los Ángeles 
??Diagnóstico clínico por imagen??
??Ultrasonido y Colposcopia?? 
??????Dra. M.Jaqueline Zárate R.

Cómo podemos ayudarte?

??Horario de atención ??
Lunes a sábado 8:00am a 7:00pm
dom",1
37999,wamid.HBgNNTIxNzEyMTAyMTk3MBUCABIYIDZGRjU2M0U1M0Uz,"Gracias por comunicarte con Luz @amableyfirme se invitamos a seguirnos en instagram como @amableyfirme 

????NO doy consultas por WhatsApp ?????
TODA PREGUNTA ES CONSULTA
 Te sugiero agendes una cita formal??
*Nuestros horarios son de Lun a",1
38000,wamid.HBgNNTIxNDUyNTIxMTUzMxUCABIYIENEMDA5MURFRjA3,Gracias por comunicarte con BELCORPO. ¿Cómo podemos ayudarte?,1
38001,wamid.HBgNNTIxNjQ2MzQxNTY3NRUCABIYIDZEQzE0QzhFNDE3,"Buen día, gracias por comunicarte al consultorio de Endocrinología Dra Carla Johana Paul Espinosa. ¿Cómo podemos ayudarte?",1
38002,wamid.HBgNNTIxNTU2Nzg3MTY5NhUCABIYFDJGQjU0NDBCRUU2,"¡Hola! Te comunicas con la Dra. Sofía Cepeda, especialista en Reumatología en Playa del Carmen. ????
??????Para AGENDAR una CITA ?? comunícate o envía un whatsapp a mi asistente por favor al teléfono 984 186 6432.

??? Si tu mensaje es otro mo",1
38003,wamid.HBgNNTIxNTU2Nzg3MTY5NhUCABIYFDJGMURGNDgwNUU2,"???????Estimado paciente, me encuentro de vacaciones hasta el 1 de septiembre. Gracias por tu comprensión. ????
????Si deseas agendar una CITA ??comunícate o envía whatsapp al 984 186 6432. 
??Si tu mensaje es por otro motivo por favor déjalo a",1
38004,wamid.HBgNNTIxMzExMjA0Mzc2NhUCABIYIEY4MjJGQTYzRjZE,"Gracias por tu mensaje. En este momento no podemos responder, lo haremos lo antes posible.

 Si ya eres paciente y tienes una duda médica favor de escribir tu duda  junto con una foto de tu última receta. 

Si  deseas agendar cita la puedes p",1
38005,wamid.HBgNNTIxMzExMjA0Mzc2NhUCABIYIDk1MEJGQ0E2NkI1,"Gracias por tu mensaje. En este momento no podemos responder, lo haremos lo antes posible.

 Si ya eres paciente y tienes una duda médica favor de escribir tu duda  junto con una foto de tu última receta. 

Si  deseas agendar cita la puedes p",1
38006,wamid.HBgNNTIxNjYyMjk3NjE3ORUCABIYIDJDRjI1RDg4NjlG,Gracias por comunicarte con Chu'uch Grupo Pediátrico. ¿Cómo podemos ayudarte?,1
38007,wamid.HBgNNTIxNjYyMjk3NjE3ORUCABIYIDNGNjVDRDI1QjIz,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
38008,wamid.HBgNNTIxNTU2NTYwNjQ4MRUCABIYFDNBNDFEMTVCRjE2,"Gracias por comunicarte al consultorio           ?????_Dr.Raúl Rodas - SportsTrauma_ ?????? , si desea *agendar una cita de manera inmediata* puede realizarlo de manera autónoma ingresando a : https:/www.doctoralia.com.mx/raul-rodas-arvizu/trauma",1
38009,wamid.HBgNNTIxNDQ0MjgxOTA3OBUCABIYIDE5MzAwMEJEMEM3,"Gracias por comunicarte con Castillo Medical Doctor. ¿Cómo podemos ayudarte?
Agenda Cita médica disponible?????",1
38010,wamid.HBgNNTIxNTU2ODAzMjMzNBUCABIYFDJGODkzMjA4RjU4,Gracias por su mensaje. Por el momento el servicio de Whatsapp con el asistente digital de la Dra. Angélica Gómez no está disponible. Si requiere alguna cita le invitamos a agendar en el siguiente enlace https://calendly.com/doctoraangelicagomez,1
38011,wamid.HBgNNTIxNjE0MTI3NDc0MhUCABIYIEJBNjZEQzg2QTI3,Gracias por comunicarte al Consultorio Reyes Bandala. ¿Cómo podemos ayudarte?,1
38012,wamid.HBgNNTIxNjE0MTI3NDc0MhUCABIYIDVENEIwMjUyNENC,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
38013,wamid.HBgNNTIxNTU2ODAzMjMzNBUCABIYFDJGODc0N0M2RUMx,"Gracias por comunicarte al consultorio de la Dra. Angélica Gómez. Derivado del alto volumen de llamadas y mensajes puede haber una ligera demora en el tiempo de respuesta, si requieres una cita te invitamos a agendarla en el siguiente enlace: htt",1
38014,wamid.HBgNNTIxOTk5MjIwNjU4NRUCABIYIERFNkEyMDBDOEFE,"Gracias por tu mensaje. En este momento no puedo responder, pero lo hare a la brevedad",1
38015,wamid.HBgNNTIxOTk5MjIwNjU4NRUCABIYIDU5Mjk3NDg3NTND,Gracias por comunicarte con Dr. Gustavo Escobedo C. ¿Cómo puedo ayudarte?,1
38016,wamid.HBgNNTIxMjIyMzQwNjg1NxUCABIYFDNBMTc5ODhFMkEy,"Gracias por comunicarte con Dra Angie Hdez Cuamani. Por favor, haznos saber cómo podemos ayudarte.
Quieres agendar una cita???",1
38017,wamid.HBgNNTIxODExNjYyMzI1OBUCABIYFDJGRTJDQTk5MDhE,"Gracias por comunicarte al
*Consultorio Drs Rios*. 

Por favor, haznos saber cómo podemos ayudarte.

¿Gusta agendar una cita?

Horarios de atención 

*Lunes a viernes*

*930 am a 130 pm*
*830 pm a 10 pm*

*Gracias.*

*Toda consult",1
38018,wamid.HBgNNTIxODExNjYyMzI1OBUCABIYFDJGRkZENDIwQTI0,"¿Gusta agendar una cita?

Horarios de atención 

*Lunes a viernes*

*930 am a 130 pm*
*830 pm a 10 pm*

*Gracias.*

*Toda consulta virtual requiere anticipo*

Agende su cita:
https://directorio.eleonor.mx/directory/librado-alonso-ri",1
